"Model","Itemcode","Description","Currency","Clearance","DecoCharge","MinDecoQTY","PriceBar1","PriceBar2","PriceBar3","PriceBar4","NettPriceQ1","NettPriceQ2","NettPriceQ3","NettPriceQ4","IndustryCol1","IndustryCol2","IndustryCol3","IndustryCol4"
"123504","12350401","Rotate-basic USB 2GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","1,79","1,61","1,59","1,59","0,00","0,00","0,00","0,00"
"123504","12350402","Rotate-basic USB 2GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","1,79","1,61","1,59","1,59","0,00","0,00","0,00","0,00"
"123504","12350403","Rotate-basic USB 2GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","1,79","1,61","1,59","1,59","0,00","0,00","0,00","0,00"
"123506","12350603","Rotate-basic USB 8GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,22","2,01","2,00","1,99","0,00","0,00","0,00","0,00"
"123508","12350800","Rotate-metallic USB 4GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,11","1,89","1,86","1,83","0,00","0,00","0,00","0,00"
"123508","12350801","Rotate-metallic USB 4GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,11","1,89","1,86","1,83","0,00","0,00","0,00","0,00"
"123520","12352000","Slim creditcard-vormige USB 2GB","EUR","","PAD03,DPRINT04,GPE03","50","1","100","250","500","2,15","2,07","2,01","1,97","0,00","0,00","0,00","0,00"
"123521","12352100","Slim creditcard-vormige USB 4GB","EUR","","PAD03,DPRINT04,GPE03","50","1","100","250","500","2,17","2,09","2,03","1,99","0,00","0,00","0,00","0,00"
"123522","12352200","Square USB 2GB","EUR","","PAD03,GPE03,LAS02","50","1","100","250","500","3,56","3,20","3,18","3,16","0,00","0,00","0,00","0,00"
"123524","12352400","Even USB 2GB","EUR","","PAD03,DOM001,DPRINT02,GPE03","50","1","100","250","500","3,89","3,50","3,47","3,47","0,00","0,00","0,00","0,00"
"123524","12352401","Even USB 2GB","EUR","","PAD03,DOM001,DPRINT02,GPE03","50","1","100","250","500","3,89","3,50","3,47","3,47","0,00","0,00","0,00","0,00"
"123525","12352500","Flat USB 4GB","EUR","","PAD03,DOM001,GPE03","50","1","100","250","500","3,91","3,52","3,49","3,48","0,00","0,00","0,00","0,00"
"123525","12352501","Flat USB 4GB","EUR","","PAD03,DOM001,GPE03","50","1","100","250","500","3,91","3,52","3,49","3,48","0,00","0,00","0,00","0,00"
"123525","12352502","Flat USB 4GB","EUR","","PAD03,DOM001,GPE03","50","1","100","250","500","3,91","3,52","3,49","3,48","0,00","0,00","0,00","0,00"
"123571","12357104","Flash powerbank 2200 mAh","EUR","","PAD03,DPRINT03","50","1","100","250","1000","3,20","3,08","2,99","2,93","7,59","7,16","6,88","6,75"
"123571","12357106","Flash powerbank 2200 mAh","EUR","","PAD03,DPRINT03","50","1","100","250","1000","3,20","3,08","2,99","2,93","7,59","7,16","6,88","6,75"
"123588","12358800","Vault powerbank 6600 mAh","EUR","","PAD04,DOM001,DPS01","25","1","50","100","500","11,59","11,14","10,82","10,61","29,11","27,46","26,41","25,89"
"123598","12359800","Gaia 4 poorts USB hub","EUR","","PAD02,DPRINT01,GPE03","50","1","100","250","1000","1,64","1,58","1,53","1,50","4,07","3,84","3,70","3,62"
"123601","12360100","Bask zonne-energie powerbank 4000 mAh","EUR","","PAD03,DPS01,LAS02","10","1","25","50","100","9,55","9,18","8,91","8,74","35,05","33,07","31,79","31,17"
"123686","12368600","Spare powerbank 10000 mAh","EUR","","PAD03,DPRINT04,DPS01","25","1","50","100","500","10,92","10,50","10,19","9,99","37,05","34,95","33,61","32,95"
"123688","12368800","Stellar zonne-energie powerbank 8000 mAh","EUR","","PAD03,DPS01,LAS02","10","1","25","50","100","12,56","12,08","11,73","11,50","34,78","32,81","31,55","30,93"
"123713","12371300","Rotate basic USB 16 GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,49","2,25","2,22","2,20","0,00","0,00","0,00","0,00"
"123713","12371301","Rotate basic USB 16 GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,49","2,25","2,22","2,20","0,00","0,00","0,00","0,00"
"123713","12371302","Rotate basic USB 16 GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,49","2,25","2,22","2,20","0,00","0,00","0,00","0,00"
"123713","12371303","Rotate basic USB 16 GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,49","2,25","2,22","2,20","0,00","0,00","0,00","0,00"
"123714","12371400","Rotate basic USB 32GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,83","2,54","2,52","2,48","0,00","0,00","0,00","0,00"
"123714","12371401","Rotate basic USB 32GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,83","2,54","2,52","2,48","0,00","0,00","0,00","0,00"
"123714","12371402","Rotate basic USB 32GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,83","2,54","2,52","2,48","0,00","0,00","0,00","0,00"
"123714","12371403","Rotate basic USB 32GB","EUR","","PAD03,DOM001,GPE03,LAS02","50","1","100","250","500","2,83","2,54","2,52","2,48","0,00","0,00","0,00","0,00"
"123740","12374090","Gleam oplichtende USB flashdrive 4 GB","EUR","","LAS04,GPE04,PAD05","50","1","100","250","500","3,84","3,74","3,59","3,38","0,00","0,00","0,00","0,00"
"123741","12374190","Gleam oplichtende USB flashdrive 8 GB","EUR","","LAS04,GPE04,PAD05","50","1","100","250","500","4,12","4,02","3,87","3,64","0,00","0,00","0,00","0,00"
"123742","12374290","Gleam oplichtende USB flashdrive 16 GB","EUR","","LAS04,GPE04,PAD05","50","1","100","250","500","4,39","4,28","4,11","3,87","0,00","0,00","0,00","0,00"
"123743","12374302","Rotate USB flashdrive van 4 GB van tarwestro","EUR","","PAD05","50","1","100","250","500","3,34","3,25","3,13","2,95","0,00","0,00","0,00","0,00"
"123744","12374402","Rotate USB flashdrive van 8 GB van tarwestro","EUR","","PAD05","50","1","100","250","500","3,48","3,38","3,25","3,06","0,00","0,00","0,00","0,00"
"123745","12374502","Rotate USB flashdrive van 16 GB van tarwestro","EUR","","PAD05","50","1","100","250","500","3,74","3,64","3,51","3,30","0,00","0,00","0,00","0,00"
"123746","12374602","Rotate USB flashdrive van 4 GB van bamboe","EUR","","PAD05,LAS04","50","1","100","250","500","3,71","3,61","3,49","3,28","0,00","0,00","0,00","0,00"
"123747","12374702","Rotate USB flashdrive van 8 GB van bamboe","EUR","","LAS04,PAD05","50","1","100","250","500","3,85","3,75","3,60","3,39","0,00","0,00","0,00","0,00"
"123748","12374802","Rotate USB flashdrive van 16 GB van bamboe","EUR","","PAD05,LAS04","50","1","100","250","500","4,11","4,01","3,86","3,63","0,00","0,00","0,00","0,00"
"123749","12374901","Duo slim USB station van 32 GB met Type-C en USB-A 3.0","EUR","","DPRINT05,DOM001,DST01,PAD05","50","1","100","250","500","8,82","8,59","8,27","7,78","0,00","0,00","0,00","0,00"
"123750","12375001","Duo slim USB station van 64 GB met Type-C en USB-A 3.0","EUR","","DPRINT05,DOM001,PAD05","50","1","100","250","500","11,77","11,46","11,02","10,39","0,00","0,00","0,00","0,00"
"123938","12393801","Colour-Pop oplaadkabel in doosje","EUR","C","PAD03,DOM001,DPRINT04","50","1","100","250","1000","1,79","1,79","1,79","1,79","5,83","5,50","5,29","5,19"
"123938","12393804","Colour-Pop oplaadkabel in doosje","EUR","","PAD03,DOM001,DPRINT04","50","1","100","250","1000","2,46","2,37","2,30","2,25","5,83","5,50","5,29","5,19"
"123945","12394500","Cell aluminium ring en telefoonhouder","EUR","","LAS02,PAD03","500","1","1000","2500","5000","0,71","0,68","0,66","0,65","2,07","1,95","1,88","1,84"
"123956","12395600","Constant 10000 mAh draadloze powerbank met LED","EUR","","PAD03,DPRINT03,DPS01,LAS03","25","1","50","100","500","22,76","21,88","21,24","20,82","40,26","37,98","36,52","35,81"
"123956","12395601","Constant 10000 mAh draadloze powerbank met LED","EUR","","PAD03,DPRINT03,DPS01,LAS03","25","1","50","100","500","22,76","21,88","21,24","20,82","40,26","37,98","36,52","35,81"
"123971","12397100","Privy aluminium camera blocker","EUR","C","LAS03,PAD03","50","1","100","250","1000","0,79","0,79","0,79","0,79","4,43","4,18","4,02","3,94"
"124000","12400000","Rugged waterbestendig Bluetooth® speaker","EUR","","PAD03","10","1","25","50","100","40,65","39,09","37,95","37,21","92,60","87,36","84,00","82,35"
"124006","12400600","Blaze koptelefoon met oplichtend logo","EUR","","LAS04,DPS02","10","1","25","50","100","13,82","13,29","12,90","12,65","30,73","28,99","27,87","27,33"
"124007","12400700","Houten 3W speaker met draadloos oplaadstation","EUR","","LAS03,DPRINT03,DPS02,PAD03","10","1","25","50","100","21,10","20,29","19,70","19,31","49,68","46,87","45,06","44,18"
"124100","12410000","Cosmos bamboe Bluetooth® speaker","EUR","","LAS03,DPRINT04,PAD03","25","1","50","100","500","5,90","5,67","5,50","5,39","17,74","16,74","16,10","15,78"
"124100","12410001","Cosmos bamboe Bluetooth® speaker","EUR","","LAS03,DPRINT04,PAD03","25","1","50","100","500","5,90","5,67","5,50","5,39","17,74","16,74","16,10","15,78"
"124102","12410200","Frame 5W draadloos oplaadbare bureau-organizer","EUR","C","LAS03,DPS02,PAD03","25","1","50","100","500","2,99","2,99","2,99","2,99","30,98","29,23","28,10","27,55"
"124105","12410500","Essence 5W bamboe draadloze oplader","EUR","","LAS03,DPRINT03,DPS01,PAD03","50","1","100","250","1000","5,05","4,86","4,72","4,63","11,67","11,01","10,59","10,38"
"124111","12411100","Fiber 3W draadloze oplaadbare Bluetooth® speaker","EUR","","PAD03,DPRINT03,DPS01,LAS03","10","1","25","50","100","17,97","17,28","16,78","16,45","44,57","42,04","40,43","39,63"
"124112","12411200","Plate 8000 mAh aluminium powerbank","EUR","","LAS03,DPRINT03,PAD03","25","1","50","100","500","8,20","7,88","7,65","7,50","28,63","27,01","25,97","25,46"
"124112","12411201","Plate 8000 mAh aluminium powerbank","EUR","","LAS03,DPRINT03,PAD03","25","1","50","100","500","8,20","7,88","7,65","7,50","28,63","27,01","25,97","25,46"
"124112","12411202","Plate 8000 mAh aluminium powerbank","EUR","C","LAS03,DPRINT03,PAD03","25","1","50","100","500","4,49","4,49","4,49","4,49","28,63","27,01","25,97","25,46"
"124112","12411203","Plate 8000 mAh aluminium powerbank","EUR","","LAS03,DPRINT03,PAD03","25","1","50","100","500","8,20","7,88","7,65","7,50","28,63","27,01","25,97","25,46"
"124117","12411700","Future 6000 mAh draadloze powerbank van bamboe en stof","EUR","","LAS03,DPRINT03,DPS01,PAD03","50","1","100","250","1000","23,40","22,50","21,84","21,41","54,72","51,62","49,63","48,66"
"124118","12411800","Leaf 5W draadloos oplaadstation van bamboe en stof","EUR","","LAS03,DPRINT03,DPS01,PAD03","25","1","50","100","500","12,36","11,88","11,53","11,30","28,36","26,75","25,72","25,22"
"124120","12412000","Compress 10.000 mAh powerbank met hoge dichtheid","EUR","","PAD03,DPRINT03,LAS03","25","1","50","100","500","12,00","12,00","12,00","12,00","31,98","30,17","29,01","28,44"
"124124","12412400","One 4-in-1 kabel","EUR","","PAD02,DPRINT02","50","1","100","250","1000","2,58","2,48","2,41","2,36","6,05","5,70","5,48","5,38"
"124133","12413300","Fashion Bluetooth®-speaker van stof","EUR","","DPS01,DPRINT03,PAD03","25","1","50","100","500","7,59","7,30","7,09","6,95","16,68","15,73","15,13","14,83"
"124133","12413301","Fashion Bluetooth®-speaker van stof","EUR","","DPS01,DPRINT03,PAD03","25","1","50","100","500","7,59","7,30","7,09","6,95","16,68","15,73","15,13","14,83"
"124133","12413302","Fashion Bluetooth®-speaker van stof","EUR","","DPS01,DPRINT03,PAD03","25","1","50","100","500","7,59","7,30","7,09","6,95","16,68","15,73","15,13","14,83"
"124133","12413303","Fashion Bluetooth®-speaker van stof","EUR","","DPS01,DPRINT03,PAD03","25","1","50","100","500","7,59","7,30","7,09","6,95","16,68","15,73","15,13","14,83"
"124134","12413401","Capsule UV-C sterilisatie box met 5W draadloze oplader","EUR","","PAD03,DPRINT03,DPS02,LAS03","25","1","50","100","500","16,12","15,50","15,05","14,75","37,95","35,80","34,43","33,75"
"124135","12413590","Nucleus UV-C sterilisatie box voor smartphones met 10.000 mAh draadloze powerbank","EUR","C","DPS02,PAD04","25","1","50","100","500","2,99","2,99","2,99","2,99","52,17","49,22","47,33","46,40"
"124136","12413602","Naka 5W tarwestro draadloos oplaadstation","EUR","","PAD03,DPRINT03,DPS01","50","1","100","250","1000","3,78","3,63","3,52","3,45","8,88","8,38","8,06","7,90"
"124137","12413702","Asama 5000 mAh tarwestro powerbank","EUR","","PAD04,DPRINT04,DPS01","50","1","100","250","1000","8,01","7,70","7,48","7,33","18,86","17,79","17,11","16,77"
"124138","12413802","Kikai tarwestro Bluetooth®-speaker","EUR","","PAD03,DPRINT03","50","1","100","250","1000","8,40","8,08","7,84","7,69","19,78","18,66","17,94","17,59"
"124139","12413902","Aira tarwestro Bluetooth® speaker","EUR","","PAD03,DPRINT03,DPS01","50","1","100","250","1000","7,53","7,24","7,03","6,89","17,72","16,71","16,07","15,76"
"124140","12414090","Roca kalksteen/kurk Bluetooth®-speaker","EUR","","PAD03,DPS01,GPE04,LAS03","25","1","50","100","500","14,19","13,64","13,24","12,98","33,38","31,50","30,28","29,69"
"124141","12414190","Kivi 10W kalksteen/kurk draadloos oplaadstation","EUR","","PAD03,DPRINT03,DPS02,LAS03","50","1","100","250","1000","10,98","10,56","10,25","10,05","25,85","24,38","23,45","22,99"
"124142","12414290","Klip 5W draadloze oplader bureauset","EUR","","PAD03,DPRINT03,DPS02,LAS03","50","1","100","250","1000","11,28","10,85","10,53","10,32","27,94","26,36","25,34","24,85"
"124143","12414371","Lako bamboe Bluetooth®-speaker ","EUR","","PAD03,DPS01,LAS03","25","1","50","100","500","12,93","12,43","12,07","11,83","30,44","28,72","27,61","27,07"
"124144","12414471","Arcana bamboe Bluetooth®-speaker","EUR","","PAD03,DPRINT03,DPS01,LAS03","25","1","50","100","500","14,99","14,41","13,99","13,72","35,30","33,30","32,02","31,39"
"124145","12414571","Tulda bamboe powerbank 5000 mAh","EUR","","LAS03,DPRINT03,DPS01","25","1","50","100","500","11,90","11,44","11,11","10,89","28,01","26,42","25,41","24,91"
"124146","12414601","Volantis UVC True Wireless oordopjes met automatische koppelfunctie","EUR","","DST01,DPRINT04,PAD04","25","1","50","100","500","15,63","15,03","14,59","14,30","36,79","34,71","33,37","32,72"
"124148","12414801","Misty automatische sensorspuit","EUR","C","PAD03,DPRINT04,DPS01,GPE04","25","1","50","100","500","1,99","1,99","1,99","1,99","25,11","23,69","22,78","22,33"
"124149","12414990","Kano 5000 mAh draadloze powerbank met 3-in-1-kabel","EUR","","PAD03,DPRINT03","25","1","50","100","500","10,85","10,43","10,13","9,93","25,55","24,10","23,17","22,72"
"124150","12415090","Kano 10,000 mAh draadloze powerbank met 3-in-1-kabel","EUR","","PAD03,DPRINT03,DPS01","25","1","50","100","500","13,42","12,90","12,52","12,27","31,56","29,78","28,63","28,07"
"124151","12415171","Aurea bamboe Bluetooth®-speaker met licht ","EUR","","PAD03,LAS03","25","1","50","100","500","10,35","9,95","9,66","9,47","24,05","22,69","21,82","21,39"
"124154","12415490","Fusion speaker","EUR","C","DPRINT05","10","1","25","50","100","4,69","4,69","4,69","4,69","24,01","22,66","21,78","21,36"
"124155","12415502","Riff draadloze koptelefoon met microfoon","EUR","","PAD05,DOM001","10","1","25","50","100","9,61","9,24","8,97","8,79","22,10","20,85","20,05","19,65"
"124155","12415540","Riff draadloze koptelefoon met microfoon","EUR","","PAD05,DOM001","10","1","25","50","100","9,61","9,24","8,97","8,79","22,10","20,85","20,05","19,65"
"124155","12415552","Riff draadloze koptelefoon met microfoon","EUR","","PAD05,DOM001","10","1","25","50","100","9,61","9,24","8,97","8,79","22,10","20,85","20,05","19,65"
"124155","12415564","Riff draadloze koptelefoon met microfoon","EUR","","PAD05,DOM001","10","1","25","50","100","9,61","9,24","8,97","8,79","22,10","20,85","20,05","19,65"
"124155","12415590","Riff draadloze koptelefoon met microfoon","EUR","","PAD05,DOM001","10","1","25","50","100","9,61","9,24","8,97","8,79","22,10","20,84","20,04","19,65"
"124156","12415690","Nitida TWS bamboe oordopjes","EUR","","PAD03,DPRINT03","10","1","25","50","100","24,32","23,38","22,70","22,25","57,24","54,00","51,92","50,91"
"124158","12415890","Anton ANC koptelefoon","EUR","","PAD04,DOM001,EMB001","10","1","25","50","100","31,55","30,34","29,46","28,88","74,36","70,15","67,45","66,13"
"124159","12415902","Nantai True Wireless oordopjes van tarwestro","EUR","","PAD03,DPRINT03","10","1","25","50","100","17,50","16,83","16,34","16,02","40,48","38,19","36,72","36,00"
"124160","12416001","Braavos 2 True Wireless auto pair oordopjes","EUR","","PAD03,DPRINT03","10","1","25","50","100","13,96","13,96","13,96","13,96","38,55","36,36","34,97","34,28"
"124160","12416002","Braavos 2 True Wireless auto pair oordopjes","EUR","","PAD03,DPRINT03","10","1","25","50","100","13,96","13,96","13,96","13,96","38,55","36,36","34,97","34,28"
"124160","12416040","Braavos 2 True Wireless auto pair oordopjes","EUR","C","PAD03,DPRINT03","10","1","25","50","100","3,99","3,99","3,99","3,99","38,55","36,36","34,97","34,28"
"124160","12416064","Braavos 2 True Wireless auto pair oordopjes","EUR","C","PAD03,DPRINT03","10","1","25","50","100","3,99","3,99","3,99","3,99","38,55","36,36","34,97","34,28"
"124160","12416090","Braavos 2 True Wireless auto pair oordopjes","EUR","","PAD03,DPRINT03","10","1","25","50","100","13,96","13,96","13,96","13,96","38,55","36,36","34,97","34,28"
"124162","12416290","Anton Pro ANC-koptelefoon","EUR","C","LAS05","10","1","25","50","100","12,99","12,99","12,99","12,99","141,62","133,60","128,46","125,94"
"124163","12416301","Misty Nano Draagbare sproeier ","EUR","C","PAD03,DPRINT03","10","1","25","50","100","1,69","1,69","1,69","1,69","24,65","23,25","22,36","21,92"
"124166","12416682","Tron Mini 9600 mAh PD powerbank","EUR","C","PAD03","25","1","50","100","500","3,99","3,99","3,99","3,99","31,72","29,93","28,78","28,21"
"124167","12416701","Odyssey 5000 mAh high density powerbank","EUR","","PAD03,DPRINT05","25","1","50","100","500","7,27","6,99","6,79","6,66","17,15","16,18","15,56","15,25"
"124167","12416790","Odyssey 5000 mAh high density powerbank","EUR","","PAD03,DPRINT05","25","1","50","100","500","7,27","6,99","6,79","6,66","17,09","16,12","15,50","15,20"
"124168","12416801","Odyssey 10.000 mAh high density powerbank","EUR","","PAD03,DPRINT05","25","1","50","100","500","14,75","14,18","13,77","13,50","38,62","36,43","35,03","34,34"
"124168","12416890","Odyssey 10.000 mAh high density powerbank","EUR","","PAD03,DPRINT05","25","1","50","100","500","16,38","15,75","15,29","14,99","36,98","34,89","33,54","32,89"
"124172","12417221","Juice 4000 mAh draadloze powerbank ","EUR","","LAS03,PAD03","10","1","25","50","100","9,12","8,77","8,51","8,34","21,47","20,26","19,48","19,10"
"124172","12417253","Juice 4000 mAh draadloze powerbank ","EUR","","LAS03,PAD03","10","1","25","50","100","9,12","8,77","8,51","8,34","21,47","20,26","19,48","19,10"
"124172","12417281","Juice 4000 mAh draadloze powerbank ","EUR","","LAS03,PAD03","10","1","25","50","100","9,12","8,77","8,51","8,34","21,47","20,26","19,48","19,10"
"124172","12417290","Juice 4000 mAh draadloze powerbank ","EUR","","LAS03,PAD03","10","1","25","50","100","9,12","8,77","8,51","8,34","21,47","20,26","19,48","19,10"
"124173","12417321","Juice 8000 mAh draadloze powerbank","EUR","","LAS03,PAD03","10","1","25","50","100","13,35","12,84","12,47","12,23","31,49","29,71","28,57","28,01"
"124173","12417353","Juice 8000 mAh draadloze powerbank","EUR","","LAS03,PAD03","10","1","25","50","100","13,35","12,84","12,47","12,23","31,49","29,71","28,57","28,01"
"124173","12417381","Juice 8000 mAh draadloze powerbank","EUR","","LAS03,PAD03","10","1","25","50","100","13,35","12,84","12,47","12,23","31,49","29,71","28,57","28,01"
"124173","12417390","Juice 8000 mAh draadloze powerbank","EUR","","LAS03,PAD03","10","1","25","50","100","13,35","12,84","12,47","12,23","31,49","29,71","28,57","28,01"
"124175","12417590","Quest IPX5 TWS-oordopjes","EUR","C","PAD03,DPRINT03","10","1","25","50","100","4,99","4,99","4,99","4,99","56,78","53,57","51,51","50,50"
"124176","12417621","Ario 3 in 1 omkeerbare oplaadkabel","EUR","C","PAD04,DPRINT03,GPE02","50","1","100","250","1000","0,69","0,69","0,69","0,69","3,29","3,10","2,99","2,93"
"124177","12417701","Anton Evo ANC oordopjes","EUR","","PAD03","10","1","25","50","100","34,25","32,93","31,97","31,34","80,65","76,08","73,15","71,72"
"124178","12417890","Incognito USB-gegevensblocker","EUR","","PAD03,DPRINT03","100","1","250","500","1000","1,20","1,15","1,12","1,10","2,83","2,67","2,57","2,52"
"124180","12418053","Versatile 5 in 1 oplaadkabel","EUR","","LAS02,PAD03","50","1","100","250","1000","3,05","2,93","2,84","2,78","7,19","6,79","6,52","6,40"
"124180","12418081","Versatile 5 in 1 oplaadkabel","EUR","","LAS02,PAD03","50","1","100","250","1000","3,05","2,93","2,84","2,78","7,19","6,79","6,52","6,40"
"124180","12418090","Versatile 5 in 1 oplaadkabel","EUR","","LAS02,PAD03","50","1","100","250","1000","3,05","2,93","2,84","2,78","7,19","6,79","6,52","6,40"
"124181","12418190","Move IPX6 outdoorspeaker met RGB sfeerlicht","EUR","","PAD04","10","1","25","50","100","30,79","29,61","28,75","28,19","72,59","68,48","65,84","64,55"
"124182","12418290","Pure draadloze muis met antibacterieel toevoeging","EUR","","PAD04","25","1","50","100","500","8,44","8,12","7,88","7,73","19,91","18,78","18,06","17,71"
"124183","12418301","Pure muismat met antibacterieel additief","EUR","","MR02,DTR02,TRA02","100","1","250","500","1000","1,59","1,53","1,49","1,46","3,75","3,54","3,40","3,34"
"124184","12418401","Pure 5-in-1 oplaadkabel met antibacterieel additief","EUR","","PAD02,DPRINT02","50","1","100","250","1000","3,45","3,32","3,22","3,16","8,14","7,68","7,38","7,24"
"124185","12418590","Incognito privacy set","EUR","","PAD04,DPRINT03,GPE02","50","1","100","250","1000","2,39","2,30","2,23","2,19","5,65","5,33","5,12","5,02"
"124188","12418802","Atra 10 W magnetisch draadloos oplaadstation van bamboe","EUR","","PAD04,LAS03","10","1","25","50","100","8,21","7,89","7,66","7,51","19,34","18,25","17,54","17,20"
"124189","12418953","Move MAX IPX6 outdoorspeaker met RGB sfeerlicht","EUR","","PAD03","10","1","25","50","100","36,02","34,63","33,62","32,96","84,81","80,01","76,93","75,42"
"124190","12419001","Misty automatische zeepdispenser","EUR","C","PAD04","10","1","25","50","100","1,99","1,99","1,99","1,99","20,25","19,10","18,37","18,01"
"124191","12419183","Hybrid bureauonderlegger","EUR","","HTS02,GPE03,LAS05,PAD03","25","1","50","100","500","6,94","6,67","6,48","6,35","16,34","15,41","14,82","14,53"
"124192","12419290","Rise standaard voor telefoon/tablet","EUR","","PAD04,LAS04","25","1","50","100","500","7,94","7,63","7,41","7,26","18,68","17,62","16,94","16,61"
"124193","12419390","Rise opvouwbare telefoonstandaard","EUR","","LAS03,PAD03","25","1","50","100","500","4,90","4,71","4,57","4,48","11,53","10,87","10,46","10,25"
"124194","12419490","Rise tabletstandaard ","EUR","","LAS03,PAD04","25","1","50","100","500","6,91","6,64","6,45","6,32","16,27","15,35","14,76","14,47"
"124195","12419590","Rise opvouwbare laptopstandaard","EUR","","LAS03,PAD04","25","1","50","100","500","10,88","10,46","10,16","9,96","25,66","24,21","23,28","22,82"
"124196","12419690","Minimal laptopstandaard","EUR","C","PAD03","25","1","50","100","500","0,89","0,89","0,89","0,89","8,17","7,70","7,41","7,26"
"124197","12419702","Cerris bureauonderlegger","EUR","C","PAD05,GPE05,LAS05","25","1","50","100","500","5,99","5,99","5,99","5,99","34,48","32,52","31,27","30,66"
"124198","12419801","Bond herbruikbare zelfklevende telefoonhouder","EUR","C","PAD04,DPRINT04","100","1","250","500","1000","0,29","0,29","0,29","0,29","3,11","2,93","2,82","2,77"
"124199","12419901","Ring selfielamp","EUR","","PAD03,DOM001,DPRINT05,DST01","50","1","100","250","1000","2,82","2,71","2,63","2,58","6,63","6,25","6,01","5,89"
"124200","12420013","Peak 10 W magnetisch draadloos oplaadstation","EUR","C","PAD03","50","1","100","250","1000","1,75","1,75","1,75","1,75","15,84","14,94","14,37","14,08"
"124200","12420021","Peak 10 W magnetisch draadloos oplaadstation","EUR","C","PAD03","50","1","100","250","1000","1,75","1,75","1,75","1,75","15,84","14,94","14,37","14,08"
"124200","12420053","Peak 10 W magnetisch draadloos oplaadstation","EUR","","PAD03","50","1","100","250","1000","6,72","6,46","6,27","6,15","15,84","14,94","14,37","14,08"
"124200","12420090","Peak 10 W magnetisch draadloos oplaadstation","EUR","","PAD03","50","1","100","250","1000","6,72","6,46","6,27","6,15","15,84","14,94","14,37","14,08"
"124202","12420290","Loop 5000 mAh powerbank van gerecycled plastic","EUR","","PAD03,DPRINT03","50","1","100","250","1000","8,77","8,43","8,18","8,02","20,67","19,50","18,75","18,38"
"124203","12420390","Loop 10 W draadloos oplaadstation met telefoonstandaard van gerecycled plastic","EUR","","PAD03,DPRINT03","50","1","100","250","1000","8,87","8,53","8,28","8,12","20,91","19,73","18,97","18,60"
"124204","12420490","Loop 10 W draadloos oplaadstation van gerecycled plastic","EUR","","PAD02,DPRINT02","50","1","100","250","1000","6,91","6,64","6,45","6,32","16,28","15,36","14,77","14,48"
"124205","12420590","Magclick 10 W draadloze magnetische autolader","EUR","","PAD03","25","1","50","100","500","10,96","10,54","10,23","10,03","25,81","24,35","23,41","22,95"
"124207","12420790","Pilot 15W draadloze automatische autolader ","EUR","","PAD02","10","1","25","50","100","20,91","20,11","19,52","19,14","49,27","46,48","44,70","43,82"
"124208","12420890","Gleam 5000 mAh ultra slanke oplichtende powerbank","EUR","","LAS04","50","1","100","250","1000","8,53","8,20","7,96","7,80","19,83","18,71","17,99","17,64"
"124209","12420990","ADAPT aluminium USB 3.0 hub ","EUR","","PAD04,LAS03","10","1","25","50","100","15,49","14,89","14,46","14,18","36,49","34,42","33,10","32,45"
"124210","12421090","ADAPT aluminium USB-C naar USB-A 3.0 adapter","EUR","","LAS03,PAD05","50","1","100","250","1000","2,83","2,72","2,64","2,59","6,67","6,29","6,05","5,93"
"124212","12421290","Gleam muis met verlichting","EUR","","LAS03","50","1","100","250","1000","7,34","7,06","6,85","6,72","17,31","16,33","15,70","15,39"
"124213","12421302","Yoko 1200 mAh powerbank van tarwestro","EUR","","PAD02,DPRINT02","100","1","250","500","1000","2,55","2,45","2,38","2,33","5,92","5,58","5,37","5,26"
"124215","12421590","Magclick magnetische kabelmanager","EUR","","PAD03","50","1","100","250","1000","3,14","3,02","2,93","2,87","7,38","6,97","6,70","6,57"
"124216","12421690","Hybrid Bluetooth-toetsenbord - QWERTY","EUR","","LAS02,DOM001,DST01","10","1","25","50","100","40,84","39,27","38,13","37,38","96,02","90,58","87,10","85,39"
"124217","12421790","Hybrid toetsenbord voor meerdere apparaten met standaard","EUR","","PAD04","10","1","25","50","100","25,73","24,74","24,02","23,55","60,60","57,17","54,97","53,89"
"124218","12421890","Hybrid webcam","EUR","","PAD04,DOM001,DST01","10","1","25","50","100","36,54","35,13","34,11","33,44","85,90","81,03","77,92","76,39"
"124219","12421990","Lapok zelfklevende etui voor accessoires ","EUR","C","PAD05","100","1","250","500","1000","0,59","0,59","0,59","0,59","6,50","6,13","5,90","5,78"
