createdDateTime,currency,language,department,version,printCode,impMethod,LTMCharge,priceDependence,logoSizeCm2,itemCodeId,amountColorsId,amountSetupChargeId,SetupCharge,decoPrice,decoPriceFromQty
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.44,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.24,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.09,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.09,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.08,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.08,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.06,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.06,10000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPP03,Digitale print papier,0,None,0,DCDPP031,Full color,1,0,0.06,20000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.54,1
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.41,50
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.34,100
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.3,250
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.26,500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.22,1000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.2,2500
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.18,5000
2024-01-13T04:54:56.889,EUR,NL,CNL1,V3,DPRINT01,Digitale print,0,None,0,DCDP0101,Full color,1,30,0.18,10000
